30237433,41.3672722,2.1085671,963692672,41.3675064,2.1091,51.53492569462796,Plaça dels Blocs de la Florida
30237433,41.3672722,2.1085671,30237432,41.3677982,2.1081573,67.75757497150914,Carrer de les Illes Canàries
30237435,41.3701044,2.0986248,30237437,41.3708233,2.0997911,125.9631789952734,Carrer de la Mina
30237435,41.3701044,2.0986248,30237447,41.3713132,2.0994934,152.72848468525177,Carrer de la Maladeta
30237435,41.3701044,2.0986248,30265247,41.3704224,2.0983924,40.329974037924835,Carrer del Molí
30237435,41.3701044,2.0986248,30583715,41.3696642,2.0988246,51.98300920942995,Carrer de Pere Pelegrí
30237437,41.3708233,2.0997911,30237438,41.3711777,2.1004052,64.73975088230458,Carrer de la Mina
30237437,41.3708233,2.0997911,30237448,41.3703147,2.1000456,60.53817986266342,Carrer del Molí
30237447,41.3713132,2.0994934,30237437,41.3708233,2.0997911,59.87139277880966,Carrer del Molí
30237447,41.3713132,2.0994934,30584254,41.3717786,2.0998239,58.778946544839904,Carrer de la Maladeta
30237448,41.3703147,2.1000456,975297139,41.3689078,2.1009239,172.85506277678974,Carrer del Molí
30237448,41.3703147,2.1000456,451753857,41.3695457,2.0988652,131.76946719624172,Carrer de Marcel·lí Esquius
30237450,41.3688421,2.1009781,975297139,41.3689078,2.1009239,8.592283138195485,Carrer del Molí
30237450,41.3688421,2.1009781,975297210,41.3686925,2.1011015,19.564153078809284,Carrer del Molí
30237450,41.3688421,2.1009781,451753890,41.3686151,2.0992224,149.82941158730756,Avinguda de l'Electricitat
30237481,41.3828506,2.1357518,30237482,41.3833435,2.1370501,121.7596737484733,Carrer de Caballero
30237481,41.3828506,2.1357518,998567840,41.3834379,2.135364,72.88360276352583,Carrer dels Comtes de Bell-lloc
30237482,41.3833435,2.1370501,30237483,41.3840404,2.1381687,121.48247484501316,Carrer de Caballero
30237482,41.3833435,2.1370501,30294184,41.382557,2.1375783,98.6028024946331,Carrer de Guitard
30237483,41.3840404,2.1381687,30237484,41.3847771,2.1393782,130.22501052364817,Carrer de Caballero
30237483,41.3840404,2.1381687,30251200,41.3832245,2.1390586,117.23080299911918,Carrer de Numància
30237484,41.3847771,2.1393782,557230481,41.3853272,2.1387774,79.11970666407666,Carrer de Nicaragua
30237530,41.3887886,2.1363534,269383881,41.3891018,2.1369185,58.68516090794382,Carrer de Deu i Mata
30237531,41.3885271,2.1365669,30237530,41.3887886,2.1363534,34.12268430645314,Carrer del Berguedà
30237531,41.3885271,2.1365669,2087204994,41.3881201,2.1358577,74.48972810488912,Carrer del Taquígraf Garriga
30237532,41.387952,2.1371009,30237531,41.3885271,2.1365669,78.26406467340188,Carrer del Berguedà
30237532,41.387952,2.1371009,1378087192,41.3875507,2.1364001,73.54962713553631,Travessera de les Corts
30237532,41.387952,2.1371009,30237533,41.3868614,2.1381582,149.95475751885255,Carrer del Berguedà
30237533,41.3868614,2.1381582,30558512,41.3873058,2.1386704,65.38160262876639,Carrer del Montnegre
30237549,41.3738893,2.1119183,5318498562,41.3743929,2.1113325,74.68153824810479,Avinguda del Torrent Gornal
30237549,41.3738893,2.1119183,451753918,41.3731344,2.1127039,106.50486794757626,Avinguda del Torrent Gornal
30237550,41.3745132,2.1134448,677439927,41.3758802,2.1124684,172.70633866920411,Carrer d'Ernest Lluch
30237550,41.3745132,2.1134448,5318498562,41.3743929,2.1113325,177.33203185768647,Travessera de Collblanc
30237586,41.3856377,2.1449091,30246859,41.3847748,2.1437993,133.33997243186224,Carrer de Còrsega
30237586,41.3856377,2.1449091,30246820,41.3847684,2.1460751,137.13593984912234,Carrer de Rocafort
30237587,41.3865079,2.1460175,30237586,41.3856377,2.1449091,133.84661180942317,Carrer de Còrsega
30237587,41.3865079,2.1460175,30246777,41.3873511,2.1449016,132.12680041310034,Carrer de Calàbria
30237588,41.3873405,2.1471297,30237587,41.3865079,2.1460175,131.07817128045417,Carrer de Còrsega
30237588,41.3873405,2.1471297,30248549,41.386479,2.1482879,136.06266419325746,Carrer de Viladomat
30237606,41.385785,2.1428323,30237607,41.3864745,2.1437427,107.92274691548099,Carrer de París
30237606,41.385785,2.1428323,1382873516,41.3870479,2.1430189,141.31648220532412,Avinguda de Josep Tarradellas
30237607,41.3864745,2.1437427,30237586,41.3856377,2.1449091,134.64043092069133,Carrer de Rocafort
30237607,41.3864745,2.1437427,30246777,41.3873511,2.1449016,137.28974221397934,Carrer de París
30237610,41.3890311,2.1471617,30313113,41.3898089,2.1481906,121.87118249943354,Carrer de París
30237612,41.3907397,2.1494208,30237613,41.3916165,2.1505827,137.47828097543777,Carrer de París
30237612,41.3907397,2.1494208,30247089,41.3899179,2.1505317,130.14804426851543,Carrer de Villarroel
30237613,41.3916165,2.1505827,30237633,41.3924805,2.1494147,136.8334357953095,Carrer de Casanova
30237613,41.3916165,2.1505827,30237614,41.3924477,2.1517144,132.12205739588597,Carrer de París
30237614,41.3924477,2.1517144,30237615,41.3932932,2.1528513,133.54212268320384,Carrer de París
30237614,41.3924477,2.1517144,30237696,41.3916311,2.15282,129.42570509627745,Carrer de Muntaner
30237615,41.3932932,2.1528513,30237635,41.3941775,2.1516724,139.06855848477548,Carrer d'Aribau
30237615,41.3932932,2.1528513,30237616,41.3941584,2.1539878,135.06775065476222,Carrer de París
30237616,41.3941584,2.1539878,30247166,41.3933242,2.1550982,131.09094612350538,Carrer d'Enric Granados
30237616,41.3941584,2.1539878,30237617,41.3950168,2.1551106,133.72618806893638,Carrer de París
30237617,41.3950168,2.1551106,30247432,41.3941769,2.1562201,131.48271755947437,Carrer de Balmes
30237627,41.3881987,2.1437715,2917908492,41.387761,2.1431572,70.69462772951377,Carrer de Londres
30237628,41.3890419,2.1448762,30246768,41.388161,2.1460028,135.75344335966068,Carrer de Viladomat
30237628,41.3890419,2.1448762,30237627,41.3881987,2.1437715,131.46938585321908,Carrer de Londres
30237629,41.3898656,2.1460064,30237610,41.3890311,2.1471617,133.8093588483076,Carrer del Comte Borrell
30237629,41.3898656,2.1460064,30237628,41.3890419,2.1448762,131.45597529982936,Carrer de Londres
30237630,41.390113,2.1462804,30246712,41.3902116,2.1456243,55.822630306458954,Avinguda de Sarrià
30237630,41.390113,2.1462804,30237629,41.3898656,2.1460064,35.77619892234214,Carrer de Londres
30237632,41.3916143,2.1482746,30685341,41.3907404,2.1471262,136.53401860235877,Carrer de Londres
30237632,41.3916143,2.1482746,30237612,41.3907397,2.1494208,136.38515538267737,Carrer de Villarroel
30237633,41.3924805,2.1494147,30237770,41.39331,2.1482934,131.3643419016522,Carrer de Casanova
30237633,41.3924805,2.1494147,30237632,41.3916143,2.1482746,135.359270605439,Carrer de Londres
30237634,41.3933341,2.1505526,30237614,41.3924477,2.1517144,138.22973599357383,Carrer de Muntaner
30237634,41.3933341,2.1505526,30237633,41.3924805,2.1494147,134.24497980306123,Carrer de Londres
30237635,41.3941775,2.1516724,30237637,41.3943603,2.15143,28.671026349703453,Carrer d'Aribau
30237635,41.3941775,2.1516724,30237634,41.3933341,2.1505526,132.36494574419527,Carrer de Londres
30237637,41.3943603,2.15143,30247431,41.3952254,2.1548421,300.43964543576254,Avinguda Diagonal (lateral mar)
30237637,41.3943603,2.15143,1362899971,41.3944543,2.1513026,14.905999588616018,Carrer d'Aribau
